# Iteration        Mass Balance        Mass storage      Energy balance   Fluid energy stor   Solid energy stor
        366        5.1221591639        0.0000000000        1.3832005004        0.0000010318        0.0000000000
        367        5.4484170455        0.0000000000        1.4752994555        0.0000010317        0.0000000000
        368        5.7685751146        0.0000000000        1.5659202343        0.0000010312        0.0000000000
        369        6.0823737648        0.0000000000        1.6549737798        0.0000010314        0.0000000000
        370        6.3895665038        0.0000000000        1.7423668817        0.0000010312        0.0000000000
        371        6.6899112713        0.0000000000        1.8280122488        0.0000010307        0.0000000000
        372        6.9831710895        0.0000000000        1.9118264539        0.0000010308        0.0000000000
        373        7.2691124618        0.0000000000        1.9937305391        0.0000010305        0.0000000000
        374        7.5475103945        0.0000000000        2.0736473964        0.0000010303        0.0000000000
        375        7.8181464303        0.0000000000        2.1515043507        0.0000010303        0.0000000000
        376        8.0808099695        0.0000000000        2.2272296247        0.0000010297        0.0000000000
        377        8.3352953928        0.0000000000        2.3007548175        0.0000010294        0.0000000000
        378        8.5814038773        0.0000000000        2.3720172458        0.0000010293        0.0000000000
        379        8.8189459647        0.0000000000        2.4409538309        0.0000010291        0.0000000000
        380        9.0477345315        0.0000000000        2.5075056814        0.0000010288        0.0000000000
        381        9.2675872713        0.0000000000        2.5716259390        0.0000010289        0.0000000000
        382        9.4783510417        0.0000000000        2.6332409501        0.0000010285        0.0000000000
        383        9.6798579427        0.0000000000        2.6923079828        0.0000010280        0.0000000000
        384        9.8719448195        0.0000000000        2.7487891345        0.0000010278        0.0000000000
        385       10.0544530733        0.0000000000        2.8026491513        0.0000010276        0.0000000000
        386       10.2272673251        0.0000000000        2.8538191967        0.0000010272        0.0000000000
        387       10.3902569394        0.0000000000        2.9022577462        0.0000010270        0.0000000000
        388       10.5432604257        0.0000000000        2.9479680892        0.0000010268        0.0000000000
        389       10.6862053549        0.0000000000        2.9908654714        0.0000010265        0.0000000000
        390       10.8189549927        0.0000000000        3.0309479613        0.0000010262        0.0000000000
        391       10.9414150446        0.0000000000        3.0681761584        0.0000010255        0.0000000000
        392       11.0534950637        0.0000000000        3.1025207172        0.0000010255        0.0000000000
        393       11.1551149481        0.0000000000        3.1339480160        0.0000010251        0.0000000000
        394       11.2461772164        0.0000000000        3.1624571408        0.0000010248        0.0000000000
        395       11.3266498046        0.0000000000        3.1879821815        0.0000010245        0.0000000000
        396       11.3964399549        0.0000000000        3.2105414737        0.0000010242        0.0000000000
        397       11.4555009889        0.0000000000        3.2301078350        0.0000010238        0.0000000000
        398       11.5038159573        0.0000000000        3.2466346775        0.0000010234        0.0000000000
        399       11.5413244865        0.0000000000        3.2601322078        0.0000010234        0.0000000000
        400       11.5680038058        0.0000000000        3.2705845713        0.0000010229        0.0000000000
        401       11.5838416744        0.0000000000        3.2779700749        0.0000010224        0.0000000000
        402       11.5888299738        0.0000000000        3.2822760863        0.0000010223        0.0000000000
        403       11.5888299738        0.0000000000        3.2822760863        0.0000010223        0.0000000000
        404       11.5888299738        0.0000000000        3.2822760863        0.0000010223        0.0000000000
